contests,dist,weight,seed,ktd,mtrd,top1,top3p,top5p,top5_ktd
100,skill_matched,uniform,48,5,2.873839656891016,1,1.0,1.0,1
100,skill_matched,uniform,49,3,8.319459754839519,1,0.6666666666666666,1.0,2
100,skill_matched,vigna,0,6,12.367055016336813,1,1.0,1.0,0
100,skill_matched,vigna,1,6,30.213586500785045,1,1.0,1.0,0
100,skill_matched,vigna,2,6,4.389306573237094,1,1.0,0.8,0
100,skill_matched,vigna,3,7,2.3338749527213474,1,1.0,1.0,1
100,skill_matched,vigna,4,7,1.675980209613503,1,1.0,1.0,1
100,skill_matched,vigna,5,4,1.5864521267032217,1,1.0,1.0,0
100,skill_matched,vigna,6,3,1.6023095210957905,1,1.0,1.0,0
100,skill_matched,vigna,7,9,9.332233585394725,0,0.6666666666666666,1.0,2
100,skill_matched,vigna,8,3,2.0983290944753605,1,1.0,1.0,0
100,skill_matched,vigna,9,3,11.20648781779227,1,1.0,1.0,0
100,skill_matched,vigna,10,3,2.996204548504205,0,1.0,1.0,1
100,skill_matched,vigna,11,9,17.31467677864962,1,1.0,1.0,0
100,skill_matched,vigna,12,5,1.920334382587518,1,1.0,1.0,1
100,skill_matched,vigna,13,3,0.6625949123839803,1,0.6666666666666666,1.0,1
100,skill_matched,vigna,14,6,13.713086995266414,1,1.0,1.0,0
100,skill_matched,vigna,15,8,2.251598727351295,1,0.6666666666666666,0.8,1
100,skill_matched,vigna,16,11,8.438372866844658,1,1.0,0.8,1
100,skill_matched,vigna,17,5,3.0602435849104923,0,1.0,1.0,1
100,skill_matched,vigna,18,2,1.6101681506836911,1,1.0,1.0,0
100,skill_matched,vigna,19,4,1.6356220775680157,1,1.0,0.8,0
100,skill_matched,vigna,20,11,4.545597773284019,1,0.6666666666666666,0.8,2
100,skill_matched,vigna,21,5,5.464243752450455,1,1.0,0.8,0
100,skill_matched,vigna,22,6,4.567940904381487,1,0.6666666666666666,1.0,2
100,skill_matched,vigna,23,8,2.342346051672836,1,1.0,1.0,1
100,skill_matched,vigna,24,7,3.8241617785631132,1,1.0,1.0,0
100,skill_matched,vigna,25,8,13.601832814676971,1,1.0,1.0,0
100,skill_matched,vigna,26,4,6.374422472047826,1,1.0,0.8,0
100,skill_matched,vigna,27,6,0.9305052712247246,1,1.0,0.8,1
100,skill_matched,vigna,28,7,14.702109132954233,1,1.0,1.0,0
100,skill_matched,vigna,29,5,6.048888506881551,1,1.0,1.0,0
100,skill_matched,vigna,30,5,1.8519736895144319,0,1.0,1.0,2
100,skill_matched,vigna,31,18,13.114949453035472,1,1.0,1.0,1
100,skill_matched,vigna,32,4,2.5182226814318085,1,1.0,1.0,0
100,skill_matched,vigna,33,13,28.224382371701633,0,0.6666666666666666,0.8,4
100,skill_matched,vigna,34,2,1.4379521730366633,1,1.0,1.0,1
100,skill_matched,vigna,35,4,1.8900447270053462,1,1.0,1.0,0
100,skill_matched,vigna,36,4,4.384251553574089,1,1.0,0.8,0
100,skill_matched,vigna,37,7,3.5995840681507008,1,1.0,1.0,1
100,skill_matched,vigna,38,4,3.2554113357483416,1,1.0,1.0,1
100,skill_matched,vigna,39,8,25.853057072081796,1,1.0,1.0,0
100,skill_matched,vigna,40,4,3.557049630791319,1,1.0,1.0,1
100,skill_matched,vigna,41,5,3.063019255846797,1,1.0,1.0,1
100,skill_matched,vigna,42,7,2.7100639041720433,1,1.0,1.0,1
100,skill_matched,vigna,43,8,4.752866342759293,0,0.6666666666666666,0.8,2
100,skill_matched,vigna,44,4,2.1584268592209916,1,1.0,1.0,1
100,skill_matched,vigna,45,7,1.491492768398069,0,1.0,0.8,1
100,skill_matched,vigna,46,11,3.3876875116624485,1,1.0,0.8,0
100,skill_matched,vigna,47,8,2.403756994622804,1,0.6666666666666666,0.8,1
100,skill_matched,vigna,48,5,2.397978718924975,1,1.0,1.0,1
100,skill_matched,vigna,49,2,9.685534379018364,1,0.6666666666666666,1.0,2
100,skill_matched,quadratic,0,12,11.025139426608321,1,1.0,1.0,1
100,skill_matched,quadratic,1,10,26.561673550593717,1,1.0,1.0,0
100,skill_matched,quadratic,2,7,8.126279850867242,1,1.0,0.8,0
100,skill_matched,quadratic,3,10,4.4015258333990435,1,0.6666666666666666,1.0,2
100,skill_matched,quadratic,4,6,1.2846977666968844,1,1.0,1.0,1
100,skill_matched,quadratic,5,5,8.46688918071169,1,1.0,1.0,0
100,skill_matched,quadratic,6,8,13.167268988057623,1,1.0,1.0,0
100,skill_matched,quadratic,7,17,15.53481899885398,0,0.6666666666666666,0.8,2
100,skill_matched,quadratic,8,6,12.521196183348875,1,1.0,1.0,0
100,skill_matched,quadratic,9,6,11.493550596129511,1,1.0,1.0,0
100,skill_matched,quadratic,10,4,11.119655753948507,1,1.0,1.0,0
100,skill_matched,quadratic,11,11,20.492414381214193,1,1.0,1.0,0
100,skill_matched,quadratic,12,5,1.920334382587518,1,1.0,1.0,1
100,skill_matched,quadratic,13,9,4.878742804003505,1,0.6666666666666666,1.0,3
100,skill_matched,quadratic,14,8,11.963131397832727,1,1.0,0.8,0
100,skill_matched,quadratic,15,12,4.947695320373558,1,0.6666666666666666,0.8,1
100,skill_matched,quadratic,16,16,12.600931389508858,0,1.0,0.8,2
100,skill_matched,quadratic,17,11,6.407651412074561,0,1.0,1.0,1
100,skill_matched,quadratic,18,3,8.308702835318002,1,1.0,1.0,0
100,skill_matched,quadratic,19,6,2.241308778741567,1,0.6666666666666666,0.8,1
100,skill_matched,quadratic,20,14,6.3416018580677775,1,0.6666666666666666,0.8,2
100,skill_matched,quadratic,21,8,5.374599941687837,1,1.0,0.8,0
100,skill_matched,quadratic,22,11,5.053049946076484,1,0.6666666666666666,1.0,3
100,skill_matched,quadratic,23,7,2.52898183146518,1,1.0,1.0,1
100,skill_matched,quadratic,24,12,5.058760501737091,1,1.0,1.0,1
100,skill_matched,quadratic,25,11,18.340620465365397,1,1.0,1.0,0
100,skill_matched,quadratic,26,7,12.748186936066304,1,1.0,0.8,0
100,skill_matched,quadratic,27,8,4.352492930687953,1,1.0,0.8,1
100,skill_matched,quadratic,28,8,18.71042274634434,1,1.0,1.0,1
100,skill_matched,quadratic,29,12,15.86773717673349,1,1.0,1.0,0
100,skill_matched,quadratic,30,5,1.8519736895144319,0,1.0,1.0,2
100,skill_matched,quadratic,31,21,13.514932081719664,1,1.0,1.0,1
100,skill_matched,quadratic,32,7,3.257344816520655,1,1.0,1.0,0
100,skill_matched,quadratic,33,16,22.95349982685968,0,0.6666666666666666,0.8,5
100,skill_matched,quadratic,34,1,1.6778282657712964,1,1.0,1.0,1
100,skill_matched,quadratic,35,8,2.5998011384965967,1,1.0,1.0,1
100,skill_matched,quadratic,36,5,3.951430263525329,1,1.0,0.8,0
100,skill_matched,quadratic,37,9,6.056703912229423,1,1.0,1.0,1
100,skill_matched,quadratic,38,7,6.901370861802022,1,1.0,1.0,2
100,skill_matched,quadratic,39,11,36.27842945873959,1,1.0,1.0,0
100,skill_matched,quadratic,40,4,3.557049630791319,1,1.0,1.0,1
100,skill_matched,quadratic,41,6,3.8485421867233853,1,1.0,1.0,1
100,skill_matched,quadratic,42,10,4.728188454964778,1,1.0,1.0,1
100,skill_matched,quadratic,43,7,5.270157156406691,0,0.6666666666666666,0.8,2
100,skill_matched,quadratic,44,8,3.395435104608188,1,1.0,1.0,2
100,skill_matched,quadratic,45,10,3.1889343257138227,0,1.0,0.8,1
100,skill_matched,quadratic,46,13,9.365398747216414,1,1.0,0.8,0
100,skill_matched,quadratic,47,8,2.403756994622804,1,0.6666666666666666,0.8,1
100,skill_matched,quadratic,48,5,6.835766762267767,1,1.0,1.0,1
100,skill_matched,quadratic,49,3,13.900054677354774,1,0.6666666666666666,1.0,3
